sample,image,staphylococcus_prob
534_240506-160510,band_203_2250nm.png,0.9597870707511902
534_240506-160510,band_204_2257nm.png,0.9606396555900574
534_240506-160510,band_205_2263nm.png,0.9608331918716431
534_240506-160510,band_206_2269nm.png,0.9605765342712402
534_240506-160510,band_207_2275nm.png,0.9589187502861023
534_240506-160510,band_208_2282nm.png,0.9594897627830505
534_240506-160510,band_209_2288nm.png,0.9601686000823975
534_240506-160510,band_210_2294nm.png,0.960098147392273
534_240506-160510,band_211_2300nm.png,0.9596878886222839
534_240506-160510,band_212_2307nm.png,0.9599401354789734
534_240506-160510,band_213_2313nm.png,0.9594088792800903
534_240506-160510,band_214_2319nm.png,0.9611433148384094
534_240506-160510,band_215_2325nm.png,0.9604796171188354
534_240506-160510,band_216_2332nm.png,0.9606946706771851
534_240506-160510,band_217_2338nm.png,0.95954829454422
534_240506-160510,band_218_2344nm.png,0.9607799053192139
534_240506-160510,band_219_2350nm.png,0.9597986936569214
534_240506-160510,band_220_2357nm.png,0.960274875164032
534_240506-160510,band_221_2363nm.png,0.9596801996231079
534_240506-160510,band_222_2369nm.png,0.9608827233314514
534_240506-160510,band_223_2375nm.png,0.960482120513916
534_240506-160510,band_224_2382nm.png,0.9603738188743591
534_240506-160510,band_225_2388nm.png,0.959837794303894
534_240506-160510,band_226_2394nm.png,0.9594528079032898
534_240506-160510,band_227_2400nm.png,0.9604913592338562
534_240506-160510,band_228_2407nm.png,0.9604362845420837
534_240506-160510,band_229_2413nm.png,0.9607515335083008
534_240506-160510,band_230_2419nm.png,0.9603533744812012
534_240506-160510,band_231_2425nm.png,0.9601706862449646
534_240506-160510,band_232_2432nm.png,0.9604975581169128
534_240506-160510,band_233_2438nm.png,0.9595555067062378
534_240506-160510,band_234_2444nm.png,0.959137499332428
534_240506-160510,band_235_2450nm.png,0.9597662091255188
537_240506-160651,band_000_973nm.png,0.9583823680877686
537_240506-160651,band_001_979nm.png,0.9431840181350708
537_240506-160651,band_002_985nm.png,0.8521829843521118
537_240506-160651,band_003_992nm.png,0.8612567186355591
537_240506-160651,band_004_998nm.png,0.8893321752548218
537_240506-160651,band_005_1004nm.png,0.9031049609184265
537_240506-160651,band_006_1011nm.png,0.5939091444015503
537_240506-160651,band_007_1017nm.png,0.7766327261924744
537_240506-160651,band_008_1023nm.png,0.7634276151657104
537_240506-160651,band_009_1030nm.png,0.8047071695327759
537_240506-160651,band_010_1036nm.png,0.8469082713127136
537_240506-160651,band_011_1042nm.png,0.7708601951599121
537_240506-160651,band_012_1049nm.png,0.5604526996612549
537_240506-160651,band_013_1055nm.png,0.6502488851547241
537_240506-160651,band_014_1061nm.png,0.5356658697128296
537_240506-160651,band_015_1068nm.png,0.6321380138397217
537_240506-160651,band_016_1074nm.png,0.6599390506744385
537_240506-160651,band_017_1080nm.png,0.6175894141197205
537_240506-160651,band_018_1087nm.png,0.8810500502586365
537_240506-160651,band_019_1093nm.png,0.8712088465690613
537_240506-160651,band_020_1099nm.png,0.813126802444458
537_240506-160651,band_021_1106nm.png,0.7968647480010986
537_240506-160651,band_022_1112nm.png,0.7233348488807678
537_240506-160651,band_023_1118nm.png,0.6557206511497498
537_240506-160651,band_024_1124nm.png,0.7930600643157959
537_240506-160651,band_025_1131nm.png,0.7434828281402588
537_240506-160651,band_026_1137nm.png,0.6877475380897522
537_240506-160651,band_027_1143nm.png,0.6385549306869507
537_240506-160651,band_028_1150nm.png,0.7358682751655579
537_240506-160651,band_029_1156nm.png,0.8007338643074036
537_240506-160651,band_030_1162nm.png,0.8650970458984375
537_240506-160651,band_031_1169nm.png,0.8100112676620483
537_240506-160651,band_032_1175nm.png,0.8091607093811035
537_240506-160651,band_033_1181nm.png,0.5949917435646057
537_240506-160651,band_034_1188nm.png,0.8136813640594482
537_240506-160651,band_035_1194nm.png,0.7046493291854858
537_240506-160651,band_036_1200nm.png,0.6496520042419434
537_240506-160651,band_037_1207nm.png,0.7176288366317749
537_240506-160651,band_038_1213nm.png,0.5855638980865479
537_240506-160651,band_039_1219nm.png,0.6521831154823303
537_240506-160651,band_040_1226nm.png,0.7345580458641052
537_240506-160651,band_041_1232nm.png,0.9006440043449402
537_240506-160651,band_042_1238nm.png,0.7321987748146057
537_240506-160651,band_043_1245nm.png,0.6322322487831116
537_240506-160651,band_044_1251nm.png,0.7830948233604431
537_240506-160651,band_045_1257nm.png,0.8449657559394836
537_240506-160651,band_046_1264nm.png,0.8844634890556335
537_240506-160651,band_047_1270nm.png,0.9040207862854004
537_240506-160651,band_048_1276nm.png,0.835925281047821
537_240506-160651,band_049_1283nm.png,0.8841367363929749
537_240506-160651,band_050_1289nm.png,0.8403862714767456
537_240506-160651,band_051_1295nm.png,0.8569912910461426
537_240506-160651,band_052_1301nm.png,0.6427947878837585
537_240506-160651,band_053_1308nm.png,0.8605866432189941
537_240506-160651,band_054_1314nm.png,0.7237448692321777
537_240506-160651,band_055_1320nm.png,0.884130597114563
537_240506-160651,band_056_1327nm.png,0.9309413433074951
537_240506-160651,band_057_1333nm.png,0.8993585705757141
537_240506-160651,band_058_1339nm.png,0.8266776204109192
537_240506-160651,band_059_1346nm.png,0.8976926207542419
537_240506-160651,band_060_1352nm.png,0.8239519000053406
537_240506-160651,band_061_1358nm.png,0.8292930722236633
537_240506-160651,band_062_1365nm.png,0.6955848336219788
537_240506-160651,band_063_1371nm.png,0.8987882137298584
537_240506-160651,band_064_1377nm.png,0.9214469790458679
537_240506-160651,band_065_1384nm.png,0.8992138504981995
537_240506-160651,band_066_1390nm.png,0.8532329201698303
537_240506-160651,band_067_1396nm.png,0.9043307304382324
537_240506-160651,band_068_1402nm.png,0.9125721454620361
537_240506-160651,band_069_1409nm.png,0.9435580968856812
537_240506-160651,band_070_1415nm.png,0.9402909278869629
537_240506-160651,band_071_1421nm.png,0.9277678728103638
537_240506-160651,band_072_1428nm.png,0.8526567816734314
537_240506-160651,band_073_1434nm.png,0.8906688690185547
537_240506-160651,band_074_1440nm.png,0.7334645390510559
537_240506-160651,band_075_1447nm.png,0.8550184965133667
537_240506-160651,band_076_1453nm.png,0.9165947437286377
537_240506-160651,band_077_1459nm.png,0.9396008849143982
537_240506-160651,band_078_1466nm.png,0.9426413774490356
537_240506-160651,band_079_1472nm.png,0.9493129849433899
537_240506-160651,band_080_1478nm.png,0.9001085758209229
537_240506-160651,band_081_1484nm.png,0.9012563228607178
537_240506-160651,band_082_1491nm.png,0.8384959697723389
537_240506-160651,band_083_1497nm.png,0.9004077911376953
537_240506-160651,band_084_1503nm.png,0.9140403270721436
537_240506-160651,band_085_1510nm.png,0.931866466999054
537_240506-160651,band_086_1516nm.png,0.8941737413406372
537_240506-160651,band_087_1522nm.png,0.8466319441795349
537_240506-160651,band_088_1529nm.png,0.8755263686180115
537_240506-160651,band_089_1535nm.png,0.9292867183685303
537_240506-160651,band_090_1541nm.png,0.9029973745346069
537_240506-160651,band_091_1547nm.png,0.9128915667533875
537_240506-160651,band_092_1554nm.png,0.919661819934845
537_240506-160651,band_093_1560nm.png,0.8330679535865784
537_240506-160651,band_094_1566nm.png,0.7923759818077087
537_240506-160651,band_095_1573nm.png,0.7762622237205505
537_240506-160651,band_096_1579nm.png,0.7807964086532593
537_240506-160651,band_097_1585nm.png,0.9000483155250549
537_240506-160651,band_098_1592nm.png,0.8976877331733704
537_240506-160651,band_099_1598nm.png,0.8498131036758423
537_240506-160651,band_100_1604nm.png,0.8822718262672424
537_240506-160651,band_101_1610nm.png,0.9246755838394165
537_240506-160651,band_102_1617nm.png,0.944236159324646
537_240506-160651,band_103_1623nm.png,0.9470550417900085
537_240506-160651,band_104_1629nm.png,0.9078486561775208
537_240506-160651,band_105_1636nm.png,0.8749219179153442
537_240506-160651,band_106_1642nm.png,0.7694548964500427
537_240506-160651,band_107_1648nm.png,0.8170983791351318
537_240506-160651,band_108_1654nm.png,0.9363955855369568
537_240506-160651,band_109_1661nm.png,0.9298985004425049
537_240506-160651,band_110_1667nm.png,0.8534733653068542
537_240506-160651,band_111_1673nm.png,0.9089029431343079
537_240506-160651,band_112_1680nm.png,0.9343017935752869
537_240506-160651,band_113_1686nm.png,0.9383051991462708
537_240506-160651,band_114_1692nm.png,0.9201986193656921
537_240506-160651,band_115_1699nm.png,0.9213507175445557
537_240506-160651,band_116_1705nm.png,0.9369320273399353
537_240506-160651,band_117_1711nm.png,0.943229079246521
537_240506-160651,band_118_1717nm.png,0.9128552079200745
537_240506-160651,band_119_1724nm.png,0.9312262535095215
537_240506-160651,band_120_1730nm.png,0.8835036158561707
537_240506-160651,band_121_1736nm.png,0.8859860301017761
537_240506-160651,band_122_1743nm.png,0.9224218726158142
537_240506-160651,band_123_1749nm.png,0.9366888403892517
537_240506-160651,band_124_1755nm.png,0.9269769191741943
537_240506-160651,band_125_1761nm.png,0.9218101501464844
537_240506-160651,band_126_1768nm.png,0.8813506960868835
537_240506-160651,band_127_1774nm.png,0.9434372186660767
537_240506-160651,band_128_1780nm.png,0.9474656581878662
537_240506-160651,band_129_1787nm.png,0.9417825937271118
537_240506-160651,band_130_1793nm.png,0.9516099095344543
537_240506-160651,band_131_1799nm.png,0.9605460166931152
537_240506-160651,band_132_1805nm.png,0.9349928498268127
537_240506-160651,band_133_1812nm.png,0.9305163621902466
537_240506-160651,band_134_1818nm.png,0.9526674151420593
537_240506-160651,band_135_1824nm.png,0.9624718427658081
537_240506-160651,band_136_1830nm.png,0.940188467502594
537_240506-160651,band_137_1837nm.png,0.9561002254486084
537_240506-160651,band_138_1843nm.png,0.9529333114624023
537_240506-160651,band_139_1849nm.png,0.9172542095184326
537_240506-160651,band_140_1856nm.png,0.9254990816116333
537_240506-160651,band_141_1862nm.png,0.9449816942214966
537_240506-160651,band_142_1868nm.png,0.9288164973258972
537_240506-160651,band_143_1874nm.png,0.9398785829544067
537_240506-160651,band_144_1881nm.png,0.9430280327796936
537_240506-160651,band_145_1887nm.png,0.9101147651672363
537_240506-160651,band_146_1893nm.png,0.8996189832687378
537_240506-160651,band_147_1900nm.png,0.7927079200744629
537_240506-160651,band_148_1906nm.png,0.9366717338562012
537_240506-160651,band_149_1912nm.png,0.9275348782539368
537_240506-160651,band_150_1918nm.png,0.9473368525505066
537_240506-160651,band_151_1925nm.png,0.9553980827331543
537_240506-160651,band_152_1931nm.png,0.9574611186981201
537_240506-160651,band_153_1937nm.png,0.9528633952140808
537_240506-160651,band_154_1943nm.png,0.952536404132843
537_240506-160651,band_155_1950nm.png,0.9484761953353882
537_240506-160651,band_156_1956nm.png,0.8874348402023315
537_240506-160651,band_157_1962nm.png,0.8781917691230774
537_240506-160651,band_158_1969nm.png,0.7552118301391602
537_240506-160651,band_159_1975nm.png,0.7533205151557922
537_240506-160651,band_160_1981nm.png,0.8925397396087646
537_240506-160651,band_161_1987nm.png,0.8244877457618713
537_240506-160651,band_162_1994nm.png,0.8897526860237122
537_240506-160651,band_163_2000nm.png,0.908322274684906
537_240506-160651,band_164_2006nm.png,0.9230381846427917
537_240506-160651,band_165_2012nm.png,0.9448661804199219
537_240506-160651,band_166_2019nm.png,0.9349020719528198
537_240506-160651,band_167_2025nm.png,0.9329223036766052
537_240506-160651,band_168_2031nm.png,0.9564997553825378
537_240506-160651,band_169_2038nm.png,0.9568344950675964
537_240506-160651,band_170_2044nm.png,0.960811197757721
537_240506-160651,band_171_2050nm.png,0.9629358649253845
537_240506-160651,band_172_2056nm.png,0.9623814821243286
537_240506-160651,band_173_2063nm.png,0.9649931192398071
537_240506-160651,band_174_2069nm.png,0.9644763469696045
537_240506-160651,band_175_2075nm.png,0.9637066721916199
537_240506-160651,band_176_2081nm.png,0.9642448425292969
537_240506-160651,band_177_2088nm.png,0.9638283848762512
537_240506-160651,band_178_2094nm.png,0.9616629481315613
537_240506-160651,band_179_2100nm.png,0.9612597227096558
537_240506-160651,band_180_2106nm.png,0.9592635035514832
537_240506-160651,band_181_2113nm.png,0.9583807587623596
537_240506-160651,band_182_2119nm.png,0.9585307836532593
537_240506-160651,band_183_2125nm.png,0.9578131437301636
537_240506-160651,band_184_2132nm.png,0.9588961005210876
537_240506-160651,band_185_2138nm.png,0.9581847786903381
537_240506-160651,band_186_2144nm.png,0.9579801559448242
537_240506-160651,band_187_2150nm.png,0.9568358063697815
537_240506-160651,band_188_2157nm.png,0.9575445055961609
537_240506-160651,band_189_2163nm.png,0.9582897424697876
537_240506-160651,band_190_2169nm.png,0.9581479430198669
537_240506-160651,band_191_2175nm.png,0.9579959511756897
537_240506-160651,band_192_2182nm.png,0.958259105682373
537_240506-160651,band_193_2188nm.png,0.9577518105506897
537_240506-160651,band_194_2194nm.png,0.9587022066116333
537_240506-160651,band_195_2200nm.png,0.9595834016799927
537_240506-160651,band_196_2207nm.png,0.9598098993301392
537_240506-160651,band_197_2213nm.png,0.9601556062698364
537_240506-160651,band_198_2219nm.png,0.9616246819496155
537_240506-160651,band_199_2225nm.png,0.9594837427139282
537_240506-160651,band_200_2232nm.png,0.9603856205940247
537_240506-160651,band_201_2238nm.png,0.9566704630851746
537_240506-160651,band_202_2244nm.png,0.959180474281311
537_240506-160651,band_203_2250nm.png,0.9582817554473877
537_240506-160651,band_204_2257nm.png,0.959011971950531
537_240506-160651,band_205_2263nm.png,0.9570092558860779
537_240506-160651,band_206_2269nm.png,0.9557642340660095
537_240506-160651,band_207_2275nm.png,0.9541434645652771
537_240506-160651,band_208_2282nm.png,0.9526232481002808
537_240506-160651,band_209_2288nm.png,0.9543811082839966
537_240506-160651,band_210_2294nm.png,0.9541676640510559
537_240506-160651,band_211_2300nm.png,0.9549192786216736
537_240506-160651,band_212_2307nm.png,0.9560964703559875
537_240506-160651,band_213_2313nm.png,0.9549964070320129
537_240506-160651,band_214_2319nm.png,0.9549717307090759
537_240506-160651,band_215_2325nm.png,0.9547708630561829
537_240506-160651,band_216_2332nm.png,0.9553426504135132
537_240506-160651,band_217_2338nm.png,0.9539262652397156
537_240506-160651,band_218_2344nm.png,0.9547879099845886
537_240506-160651,band_219_2350nm.png,0.9568237662315369
537_240506-160651,band_220_2357nm.png,0.9552810788154602
537_240506-160651,band_221_2363nm.png,0.9556515216827393
537_240506-160651,band_222_2369nm.png,0.9560351371765137
537_240506-160651,band_223_2375nm.png,0.9550635814666748
537_240506-160651,band_224_2382nm.png,0.9561558961868286
537_240506-160651,band_225_2388nm.png,0.9571881294250488
537_240506-160651,band_226_2394nm.png,0.9548752903938293
537_240506-160651,band_227_2400nm.png,0.9549237489700317
537_240506-160651,band_228_2407nm.png,0.9563775062561035
537_240506-160651,band_229_2413nm.png,0.9566301107406616
537_240506-160651,band_230_2419nm.png,0.9568584561347961
537_240506-160651,band_231_2425nm.png,0.956171452999115
537_240506-160651,band_232_2432nm.png,0.9576823711395264
537_240506-160651,band_233_2438nm.png,0.9575236439704895
537_240506-160651,band_234_2444nm.png,0.9584019780158997
537_240506-160651,band_235_2450nm.png,0.9582945704460144
539_240506-160131,band_000_973nm.png,0.9248611330986023
539_240506-160131,band_001_979nm.png,0.9209915995597839
539_240506-160131,band_002_985nm.png,0.7646684050559998
539_240506-160131,band_003_992nm.png,0.8310729265213013
539_240506-160131,band_004_998nm.png,0.7985944747924805
539_240506-160131,band_005_1004nm.png,0.834064781665802
539_240506-160131,band_006_1011nm.png,0.8519078493118286
539_240506-160131,band_007_1017nm.png,0.8476136922836304
539_240506-160131,band_008_1023nm.png,0.8436656594276428
539_240506-160131,band_009_1030nm.png,0.8295037746429443
539_240506-160131,band_010_1036nm.png,0.8258275985717773
539_240506-160131,band_011_1042nm.png,0.827346920967102
539_240506-160131,band_012_1049nm.png,0.8720129728317261
539_240506-160131,band_013_1055nm.png,0.8391570448875427
539_240506-160131,band_014_1061nm.png,0.8105559349060059
539_240506-160131,band_015_1068nm.png,0.7874451875686646
539_240506-160131,band_016_1074nm.png,0.797784149646759
539_240506-160131,band_017_1080nm.png,0.8663139343261719
539_240506-160131,band_018_1087nm.png,0.8982847332954407
539_240506-160131,band_019_1093nm.png,0.8985589146614075
539_240506-160131,band_020_1099nm.png,0.7915579080581665
539_240506-160131,band_021_1106nm.png,0.8268982172012329
539_240506-160131,band_022_1112nm.png,0.822852373123169
539_240506-160131,band_023_1118nm.png,0.770061194896698
539_240506-160131,band_024_1124nm.png,0.7654291987419128
539_240506-160131,band_025_1131nm.png,0.8573402762413025
539_240506-160131,band_026_1137nm.png,0.9051288366317749
539_240506-160131,band_027_1143nm.png,0.8965527415275574
539_240506-160131,band_028_1150nm.png,0.8081152439117432
539_240506-160131,band_029_1156nm.png,0.8030087947845459
539_240506-160131,band_030_1162nm.png,0.8232129216194153
539_240506-160131,band_031_1169nm.png,0.8900631070137024
539_240506-160131,band_032_1175nm.png,0.873908281326294
539_240506-160131,band_033_1181nm.png,0.7781465649604797
539_240506-160131,band_034_1188nm.png,0.7969112992286682
539_240506-160131,band_035_1194nm.png,0.8375820517539978
539_240506-160131,band_036_1200nm.png,0.8582091331481934
539_240506-160131,band_037_1207nm.png,0.9410129189491272
539_240506-160131,band_038_1213nm.png,0.9330138564109802
539_240506-160131,band_039_1219nm.png,0.9170793294906616
539_240506-160131,band_040_1226nm.png,0.8400930762290955
539_240506-160131,band_041_1232nm.png,0.9284301996231079
539_240506-160131,band_042_1238nm.png,0.9375801086425781
539_240506-160131,band_043_1245nm.png,0.8680585622787476
539_240506-160131,band_044_1251nm.png,0.8989262580871582
539_240506-160131,band_045_1257nm.png,0.9045206904411316
539_240506-160131,band_046_1264nm.png,0.9013950824737549
539_240506-160131,band_047_1270nm.png,0.9035782217979431
539_240506-160131,band_048_1276nm.png,0.9145543575286865
539_240506-160131,band_049_1283nm.png,0.8815627098083496
539_240506-160131,band_050_1289nm.png,0.8251833319664001
539_240506-160131,band_051_1295nm.png,0.9176934957504272
539_240506-160131,band_052_1301nm.png,0.9157395362854004
539_240506-160131,band_053_1308nm.png,0.9144161939620972
539_240506-160131,band_054_1314nm.png,0.9397391676902771
539_240506-160131,band_055_1320nm.png,0.9493773579597473
539_240506-160131,band_056_1327nm.png,0.9330571293830872
539_240506-160131,band_057_1333nm.png,0.9111889600753784
539_240506-160131,band_058_1339nm.png,0.8955109119415283
539_240506-160131,band_059_1346nm.png,0.8860517144203186
539_240506-160131,band_060_1352nm.png,0.8937242031097412
539_240506-160131,band_061_1358nm.png,0.9293739199638367
539_240506-160131,band_062_1365nm.png,0.9332630634307861
539_240506-160131,band_063_1371nm.png,0.9252878427505493
539_240506-160131,band_064_1377nm.png,0.9446321129798889
539_240506-160131,band_065_1384nm.png,0.9462974667549133
539_240506-160131,band_066_1390nm.png,0.8945802450180054
539_240506-160131,band_067_1396nm.png,0.826126217842102
539_240506-160131,band_068_1402nm.png,0.8279075026512146
539_240506-160131,band_069_1409nm.png,0.8868164420127869
539_240506-160131,band_070_1415nm.png,0.9350701570510864
539_240506-160131,band_071_1421nm.png,0.9414998292922974
539_240506-160131,band_072_1428nm.png,0.9283483028411865
539_240506-160131,band_073_1434nm.png,0.794789731502533
539_240506-160131,band_074_1440nm.png,0.9137001633644104
539_240506-160131,band_075_1447nm.png,0.9320881366729736
539_240506-160131,band_076_1453nm.png,0.9317987561225891
539_240506-160131,band_077_1459nm.png,0.8853723406791687
539_240506-160131,band_078_1466nm.png,0.8989084362983704
539_240506-160131,band_079_1472nm.png,0.9216071367263794
539_240506-160131,band_080_1478nm.png,0.840042233467102
539_240506-160131,band_081_1484nm.png,0.7998585104942322
539_240506-160131,band_082_1491nm.png,0.8351172208786011
539_240506-160131,band_083_1497nm.png,0.8789649605751038
539_240506-160131,band_084_1503nm.png,0.9135316014289856
539_240506-160131,band_085_1510nm.png,0.937934935092926
539_240506-160131,band_086_1516nm.png,0.8835130333900452
539_240506-160131,band_087_1522nm.png,0.9267534613609314
539_240506-160131,band_088_1529nm.png,0.9250808358192444
539_240506-160131,band_089_1535nm.png,0.9316102266311646
539_240506-160131,band_090_1541nm.png,0.9214335083961487
539_240506-160131,band_091_1547nm.png,0.9418886303901672
539_240506-160131,band_092_1554nm.png,0.9509901404380798
539_240506-160131,band_093_1560nm.png,0.9346044659614563
539_240506-160131,band_094_1566nm.png,0.9143112301826477
539_240506-160131,band_095_1573nm.png,0.9247267842292786
539_240506-160131,band_096_1579nm.png,0.929839015007019
539_240506-160131,band_097_1585nm.png,0.890662431716919
539_240506-160131,band_098_1592nm.png,0.8966388702392578
539_240506-160131,band_099_1598nm.png,0.930472731590271
539_240506-160131,band_100_1604nm.png,0.9352837800979614
539_240506-160131,band_101_1610nm.png,0.934184193611145
539_240506-160131,band_102_1617nm.png,0.934238612651825
539_240506-160131,band_103_1623nm.png,0.9504609704017639
539_240506-160131,band_104_1629nm.png,0.9478733539581299
539_240506-160131,band_105_1636nm.png,0.9562779664993286
539_240506-160131,band_106_1642nm.png,0.949957549571991
539_240506-160131,band_107_1648nm.png,0.9445003271102905
539_240506-160131,band_108_1654nm.png,0.9513253569602966
539_240506-160131,band_109_1661nm.png,0.946359395980835
539_240506-160131,band_110_1667nm.png,0.9335317611694336
539_240506-160131,band_111_1673nm.png,0.9205237030982971
539_240506-160131,band_112_1680nm.png,0.9096220135688782
539_240506-160131,band_113_1686nm.png,0.8963468670845032
539_240506-160131,band_114_1692nm.png,0.9067477583885193
539_240506-160131,band_115_1699nm.png,0.9368709921836853
539_240506-160131,band_116_1705nm.png,0.9444497227668762
539_240506-160131,band_117_1711nm.png,0.9391463398933411
539_240506-160131,band_118_1717nm.png,0.9509204030036926
539_240506-160131,band_119_1724nm.png,0.9479870796203613
539_240506-160131,band_120_1730nm.png,0.9399223923683167
539_240506-160131,band_121_1736nm.png,0.929216206073761
539_240506-160131,band_122_1743nm.png,0.9378661513328552
539_240506-160131,band_123_1749nm.png,0.9505783915519714
539_240506-160131,band_124_1755nm.png,0.9510703682899475
539_240506-160131,band_125_1761nm.png,0.9542044401168823
539_240506-160131,band_126_1768nm.png,0.951133668422699
539_240506-160131,band_127_1774nm.png,0.9478138089179993
539_240506-160131,band_128_1780nm.png,0.9216817617416382
539_240506-160131,band_129_1787nm.png,0.8653168082237244
539_240506-160131,band_130_1793nm.png,0.9260214567184448
539_240506-160131,band_131_1799nm.png,0.9244086146354675
539_240506-160131,band_132_1805nm.png,0.9044432640075684
539_240506-160131,band_133_1812nm.png,0.9123780131340027
539_240506-160131,band_134_1818nm.png,0.9432715177536011
539_240506-160131,band_135_1824nm.png,0.9503695368766785
539_240506-160131,band_136_1830nm.png,0.9560476541519165
539_240506-160131,band_137_1837nm.png,0.9501425623893738
539_240506-160131,band_138_1843nm.png,0.9539006352424622
539_240506-160131,band_139_1849nm.png,0.9401737451553345
539_240506-160131,band_140_1856nm.png,0.9302787184715271
539_240506-160131,band_141_1862nm.png,0.9287576675415039
539_240506-160131,band_142_1868nm.png,0.9250410199165344
539_240506-160131,band_143_1874nm.png,0.9169449806213379
539_240506-160131,band_144_1881nm.png,0.9191769957542419
539_240506-160131,band_145_1887nm.png,0.9407112002372742
539_240506-160131,band_146_1893nm.png,0.9478375911712646
539_240506-160131,band_147_1900nm.png,0.9324874877929688
539_240506-160131,band_148_1906nm.png,0.9121173024177551
539_240506-160131,band_149_1912nm.png,0.932809054851532
539_240506-160131,band_150_1918nm.png,0.943977952003479
539_240506-160131,band_151_1925nm.png,0.9440985321998596
539_240506-160131,band_152_1931nm.png,0.9440826773643494
539_240506-160131,band_153_1937nm.png,0.9468705058097839
539_240506-160131,band_154_1943nm.png,0.9430469274520874
539_240506-160131,band_155_1950nm.png,0.924647867679596
539_240506-160131,band_156_1956nm.png,0.9163792729377747
539_240506-160131,band_157_1962nm.png,0.9297462105751038
539_240506-160131,band_158_1969nm.png,0.9355996251106262
539_240506-160131,band_159_1975nm.png,0.9420462250709534
539_240506-160131,band_160_1981nm.png,0.9417793154716492
539_240506-160131,band_161_1987nm.png,0.9499819874763489
539_240506-160131,band_162_1994nm.png,0.9343798160552979
539_240506-160131,band_163_2000nm.png,0.9280101656913757
539_240506-160131,band_164_2006nm.png,0.8778710961341858
539_240506-160131,band_165_2012nm.png,0.9158385992050171
539_240506-160131,band_166_2019nm.png,0.9168341755867004
539_240506-160131,band_167_2025nm.png,0.9502000212669373
539_240506-160131,band_168_2031nm.png,0.9241694211959839
539_240506-160131,band_169_2038nm.png,0.9359657764434814
539_240506-160131,band_170_2044nm.png,0.9597893357276917
539_240506-160131,band_171_2050nm.png,0.964160144329071
539_240506-160131,band_172_2056nm.png,0.9663994312286377
539_240506-160131,band_173_2063nm.png,0.9683472514152527
539_240506-160131,band_174_2069nm.png,0.9671767354011536
539_240506-160131,band_175_2075nm.png,0.9691501259803772
539_240506-160131,band_176_2081nm.png,0.9669344425201416
539_240506-160131,band_177_2088nm.png,0.964952826499939
539_240506-160131,band_178_2094nm.png,0.9637051224708557
539_240506-160131,band_179_2100nm.png,0.9631487727165222
539_240506-160131,band_180_2106nm.png,0.9624127745628357
539_240506-160131,band_181_2113nm.png,0.9622498154640198
539_240506-160131,band_182_2119nm.png,0.9633631706237793
539_240506-160131,band_183_2125nm.png,0.962642252445221
539_240506-160131,band_184_2132nm.png,0.962334156036377
539_240506-160131,band_185_2138nm.png,0.9620680212974548
539_240506-160131,band_186_2144nm.png,0.9620397090911865
539_240506-160131,band_187_2150nm.png,0.962011992931366
539_240506-160131,band_188_2157nm.png,0.9624397158622742
539_240506-160131,band_189_2163nm.png,0.9623066782951355
539_240506-160131,band_190_2169nm.png,0.9620833992958069
539_240506-160131,band_191_2175nm.png,0.9621942639350891
539_240506-160131,band_192_2182nm.png,0.9621220231056213
539_240506-160131,band_193_2188nm.png,0.9634062051773071
539_240506-160131,band_194_2194nm.png,0.9629776477813721
539_240506-160131,band_195_2200nm.png,0.9636136889457703
539_240506-160131,band_196_2207nm.png,0.9632949233055115
539_240506-160131,band_197_2213nm.png,0.963650107383728
539_240506-160131,band_198_2219nm.png,0.9644508361816406
539_240506-160131,band_199_2225nm.png,0.9647854566574097
539_240506-160131,band_200_2232nm.png,0.9643985629081726
539_240506-160131,band_201_2238nm.png,0.9634904861450195
539_240506-160131,band_202_2244nm.png,0.963778555393219
539_240506-160131,band_203_2250nm.png,0.9641151428222656
539_240506-160131,band_204_2257nm.png,0.9641693830490112
539_240506-160131,band_205_2263nm.png,0.9647514224052429
539_240506-160131,band_206_2269nm.png,0.9647868275642395
539_240506-160131,band_207_2275nm.png,0.9647231101989746
539_240506-160131,band_208_2282nm.png,0.964813232421875
539_240506-160131,band_209_2288nm.png,0.9637540578842163
539_240506-160131,band_210_2294nm.png,0.964572012424469
539_240506-160131,band_211_2300nm.png,0.9637905955314636
539_240506-160131,band_212_2307nm.png,0.9632390141487122
539_240506-160131,band_213_2313nm.png,0.9620450735092163
539_240506-160131,band_214_2319nm.png,0.9622546434402466
539_240506-160131,band_215_2325nm.png,0.9618940949440002
539_240506-160131,band_216_2332nm.png,0.9622315764427185
539_240506-160131,band_217_2338nm.png,0.9621978998184204
539_240506-160131,band_218_2344nm.png,0.9619826674461365
539_240506-160131,band_219_2350nm.png,0.9621801376342773
539_240506-160131,band_220_2357nm.png,0.9628327488899231
539_240506-160131,band_221_2363nm.png,0.9638894200325012
539_240506-160131,band_222_2369nm.png,0.9634812474250793
539_240506-160131,band_223_2375nm.png,0.9637615084648132
539_240506-160131,band_224_2382nm.png,0.9623849391937256
539_240506-160131,band_225_2388nm.png,0.9623615145683289
539_240506-160131,band_226_2394nm.png,0.9634385108947754
539_240506-160131,band_227_2400nm.png,0.9638060927391052
539_240506-160131,band_228_2407nm.png,0.9641125202178955
539_240506-160131,band_229_2413nm.png,0.9639971852302551
539_240506-160131,band_230_2419nm.png,0.9635303616523743
539_240506-160131,band_231_2425nm.png,0.964392364025116
